INSPECTION_ID,PUBLIC_HOUSING_AGENCY_NAME,COST_OF_INSPECTION_IN_DOLLARS,INSPECTED_DEVELOPMENT_NAME,INSPECTED_DEVELOPMENT_ADDRESS,INSPECTED_DEVELOPMENT_CITY,INSPECTED_DEVELOPMENT_STATE,INSPECTION_DATE,INSPECTION_SCORE
523654,Housing Authority Cook County,11291,FRANKLIN PARK TOWE,9535 Franklin Ave,Franklin Park,IL,6/17/2014,77
523252,Housing Authority Cook County,27477,Summit Senior Buil,7455 W 63rd Pl,Summit,IL,6/18/2014,90
523321,Housing Authority Cook County,27858,SCATTERED SITES,2300 Noyes Ct,Evanston,IL,6/23/2014,72
523268,Housing Authority Cook County,29311,Riverdale,335 W 138th St,Riverdale,IL,6/30/2014,80
535529,Housing Authority Cook County,13814,RICHARD FLOWERS HO,13901 S Grace Ave,Robbins,IL,9/2/2014,68
535377,Housing Authority Cook County,34406,ALBERT GOEDKE HOUS,215 W Miner St,Arlington Heights,IL,10/10/2014,80
535458,Housing Authority Cook County,25367,EDWARD BROWN APTS,3210 W 139th St,Robbins,IL,11/10/2014,89
528449,Housing Authority County of Cole,38177,HACC - General,109 Prairie Ave,Mattoon,IL,8/13/2014,91
505813,Housing Authority County of Dela,13554,Parkview Homes and,50 Griffith St,Upland,PA,6/3/2013,85
505973,Housing Authority County of Dela,30064,CALCON GARDENS,1103 Clifton Ave,Sharon Hill,PA,6/5/2013,57
506353,Housing Authority County of Dela,28793,Delaware County Fa,1301 Peterson St,Chester Township,PA,6/6/2013,56
506040,Housing Authority County of Dela,16876,GREENHILL COURT AP,1300 Clifton Ave,Sharon Hill,PA,6/10/2013,51
506297,Housing Authority County of Dela,14053,HOWARD C KINDER PA,1855 Constitution Ave,Woodlyn,PA,7/15/2013,67
523404,Housing Authority County of Dela,20472,Wallingford,306 Wallingford Ave,Media,PA,5/5/2014,100
523778,Housing Authority County of Dela,20539,HOWARD C KINDER PA,1700 Bullens Ln,Woodlyn,PA,5/6/2014,56
523187,Housing Authority County of Dela,29615,Highland Homes,500 Highland Ct,Wayne,PA,5/13/2014,93
523851,Housing Authority County of Dela,25531,Delaware County Fa,1301 Peterson St,Chester Township,PA,5/14/2014,92
523245,Housing Authority County of Dela,10006,Delaware County Fa,2008 Harris St,Chester Township,PA,5/22/2014,81
523449,Housing Authority County of Dela,34789,Delaware County Fa,2000 Tolston St,Chester Township,PA,6/26/2014,90
523355,Housing Authority County of Dela,14924,CALCON GARDENS,1103 Clifton Ave,Sharon Hill,PA,7/1/2014,86
506444,Housing Authority for LaSalle Co,37825,EVERETT TOWERS,609 N Everett St,Streator,IL,8/5/2013,70
507251,Housing Authority for LaSalle Co,21197,ROBERT L. HUGHETT,901 Grant Ave,La Salle,IL,8/7/2013,88
537736,Housing Authority for LaSalle Co,21968,D. B. RAVLIN CENTE,400 E Washington St,Ottawa,IL,1/6/2015,94
537746,Housing Authority for LaSalle Co,13534,EVERETT TOWERS,609 N Everett St,Streator,IL,1/28/2015,91
523124,Housing Authority for the Town o,21465,CHEYENNE WELLS,1245 N 1st St W,Cheyenne Wells,CO,6/10/2014,86
522101,Housing Authority of  Alto,38454,UNNAMED,282 Wright Patman Dr,Alto,TX,4/4/2014,66
510572,HOUSING AUTHORITY OF  DARLINGTON,10704,PINE VILLAGE,324 Bacote St,Darlington,SC,10/28/2013,87
523690,Housing Authority of  the City o,12110,PARKCREST,715 Summit St,Nacogdoches,TX,7/3/2014,68
506245,Housing Authority of Adams Count,30805,CAMP POINT,102 N Adams St,Clayton,IL,7/1/2013,96
510641,HOUSING AUTHORITY OF AIKEN,25110,HAHN VILLAGE,101 Rogers Ter,Aiken,SC,10/22/2013,85
538204,Housing Authority of Alba,16616,Alba Housing Autho,145 N Osborn St,Alba,TX,1/21/2015,99
506311,Housing Authority of Albany,13779,WESTBROOK HOMES,200 Harvest St,Albany,KY,6/4/2013,94
510870,Housing Authority Of Allegany Co,22194,Housing Authority,701 Furnace St,Cumberland,MD,10/30/2013,96
521989,HOUSING AUTHORITY OF ANDERSON,25241,CALDWELL/FORTSON/J,1335 E River St,Anderson,SC,5/20/2014,94
522478,Housing Authority of Anson,21818,HAPPY VALLEY,1302 Avenue J,Anson,TX,4/28/2014,85
538208,Housing Authority of Anthony,23648,ANTHONY HA,1007 Franklin St,Anthony,TX,1/29/2015,97
521661,Housing Authority of Antonito,25280,ANTONITO,PO Box 25,Antonito,CO,4/15/2014,77
523640,Housing Authority of Archer City,22622,PLEASANT ACRES,  ,ARCHER CITY,TX,6/10/2014,87
507123,Housing Authority of Ashland,21934,SCOPE TOWERS II,3131 Winchester Ave,Ashland,KY,6/5/2013,87
507205,Housing Authority of Ashland,33164,DEBORD TERRACE II,901 Kilgore Dr,Ashland,KY,6/6/2013,77
527394,Housing Authority of Ashland,14972,DEBORD TERRACE II,901 Kilgore Dr,Ashland,KY,7/17/2014,78
510611,Housing Authority of Aspermont,38081,Marchel`s Manor,236 W. 7th Streert,ASPERMONT,TX,10/18/2013,72
506308,Housing Authority of Avery,25768,AVERY HOUSING AUTH,540 S Austin St,Avery,TX,7/12/2013,97
506660,Housing Authority of Avinger,37145,AVINGER,100 PROJECT ST,AVINGER,TX,8/20/2013,100
522316,HOUSING AUTHORITY OF AVON PARK,21011,DELANEY/LAKESIDE,21 Tulane Dr,Avon Park,FL,6/25/2014,79
521833,Housing Authority of Baird,14920,UNNAMED,401 Chestnut St,Baird,TX,5/8/2014,99
506102,Housing Authority of Ballinger,39401,PECAN PK/RIVERSIDE,1401 N 13th St,Ballinger,TX,7/17/2013,100
510428,Housing Authority of Balmorhea,33566,BALMORHEA,PO Box 305,Balmorhea,TX,11/14/2013,99
506439,Housing Authority Of Baltimore C,37500,DOUGLASS HOMES,200 E Lexington St Ste 1500,Baltimore,MD,6/24/2013,48
506539,Housing Authority Of Baltimore C,30458,GILMOR HOMES,1640 Balmor Ct,Baltimore,MD,6/25/2013,45
506715,Housing Authority Of Baltimore C,23377,O`DONNELL HEIGHTS,1200 Gusryan St,Baltimore,MD,6/26/2013,39
507072,Housing Authority Of Baltimore C,37110,MCCULLOH HOMES EXT,501 Dolphin St,Baltimore,MD,7/8/2013,53
506858,Housing Authority Of Baltimore C,26336,VACANT HOUSE,312 Martin Luther King Jr Blvd,Baltimore,MD,7/9/2013,74
507285,Housing Authority Of Baltimore C,27868,HERITAGE CROSSING,620 N Fremont Ave,Baltimore,MD,7/10/2013,78
506933,Housing Authority Of Baltimore C,12836,TERRACE SENIOR BUI,751 W Saratoga St,Baltimore,MD,7/12/2013,85
506731,Housing Authority Of Baltimore C,28049,THE BRENTWOOD,401 E 25th St,Baltimore,MD,7/15/2013,47
506649,Housing Authority Of Baltimore C,14213,BEL PARK TOWER,3800 W Belvedere Ave,Baltimore,MD,7/16/2013,67
506829,Housing Authority Of Baltimore C,12694,J. VAN STORY BRANC,11 W 20th St,Baltimore,MD,7/17/2013,52
506912,Housing Authority Of Baltimore C,16491,SOMERSET COURT EXT,200 E Lexington St Ste 1500,Baltimore,MD,7/18/2013,48
507003,Housing Authority Of Baltimore C,35538,MONUMENT EAST,633 N Aisquith St,Baltimore,MD,7/19/2013,70
507090,Housing Authority Of Baltimore C,30825,WYMAN HOUSE,123 W 29th St,Baltimore,MD,7/23/2013,65
506576,Housing Authority Of Baltimore C,20857,MIDTOWN APARTMENTS,709 E Eager St,Baltimore,MD,7/24/2013,65
506749,Housing Authority Of Baltimore C,16718,HILLSIDE PARK,4902 Parkton Ct,Baltimore,MD,7/25/2013,86
506835,Housing Authority Of Baltimore C,35255,ROSEMONT,740 Poplar Grove St,Baltimore,MD,7/26/2013,63
507107,Housing Authority Of Baltimore C,10793,STRICKER STREET,709 E Eager St,Baltimore,MD,7/29/2013,54
507184,Housing Authority Of Baltimore C,12275,ALLENDALE,3600 W Franklin St,Baltimore,MD,7/30/2013,89
506456,Housing Authority Of Baltimore C,34585,BERNARD E MASON AP,2121 Windsor Garden Ln,Baltimore,MD,7/31/2013,73
506764,Housing Authority Of Baltimore C,29814,ST AMBROSE,1436 Union Ave,Baltimore,MD,8/1/2013,82
506926,Housing Authority Of Baltimore C,11969,PRIMROSE PLACE,820 S Caton Ave,Baltimore,MD,8/5/2013,80
506661,Housing Authority Of Baltimore C,22722,MONTPELIER,2801 Homewood Ave,Baltimore,MD,8/6/2013,95
507018,Housing Authority Of Baltimore C,33991,UPTOWN APARTMENTS,709 E Eager St,Baltimore,MD,8/7/2013,57
507156,Housing Authority Of Baltimore C,38485,PERKINS HOMES,1411 Gough St,Baltimore,MD,8/8/2013,43
506550,Housing Authority Of Baltimore C,13605,ROSEMONT/DUKELAND,1121 N Ellamont St,Baltimore,MD,8/13/2013,43
511526,Housing Authority Of Baltimore C,33561,LAKEVIEW TOWER,717 Druid Park Lake Dr,Baltimore,MD,10/21/2013,78
511525,Housing Authority Of Baltimore C,13300,MCCULLOH HOMES EXT,1102 Druid Hill Ave,Baltimore,MD,10/22/2013,77
511527,Housing Authority Of Baltimore C,36450,MONASTERY GARDENS,1012  141 Thomas Guidera Circle Avenue,BALTIMORE,MD,12/4/2013,83
527418,Housing Authority Of Baltimore C,24625,PLEASANT VIEW GARD,201 N Aisquith St,Baltimore,MD,7/15/2014,80
527977,Housing Authority Of Baltimore C,12837,O`DONNELL HEIGHTS,1200 Gusryan St,Baltimore,MD,7/16/2014,51
527483,Housing Authority Of Baltimore C,20436,POE HOMES,221 S 800 W Lexington Apt 6 Avenue,BALTIMORE,MD,7/17/2014,72
527608,Housing Authority Of Baltimore C,10837,DOUGLASS HOMES,200 E Lexington St Ste 1500,Baltimore,MD,7/18/2014,54
528263,Housing Authority Of Baltimore C,23770,CHERRY HILL HOMES,2700 Spelman Rd,Baltimore,MD,7/22/2014,61
528185,Housing Authority Of Baltimore C,22361,TOWNES AT THE TERR,800 W Saratoga St,Baltimore,MD,7/24/2014,64
527354,Housing Authority Of Baltimore C,26733,BROOKLYN HOMES,4140 10th St,Baltimore,MD,7/29/2014,54
527198,Housing Authority Of Baltimore C,35409,MCCULLOH HOMES EXT,501 Dolphin St,Baltimore,MD,7/30/2014,47
527489,Housing Authority Of Baltimore C,17809,WESTPORT HOMES,2343 Norfolk St,Baltimore,MD,7/31/2014,51
528037,Housing Authority Of Baltimore C,23770,THE BRENTWOOD,401 E 25th St,Baltimore,MD,9/3/2014,56
527242,Housing Authority Of Baltimore C,31059,HOLLINS HOUSE,1010 W Baltimore St,Baltimore,MD,9/4/2014,54
527524,Housing Authority Of Baltimore C,27319,ARBOR OAKS,811  811 DARTMOUTH RD APT A Road,BALTIMORE,MD,9/8/2014,69
527769,Housing Authority Of Baltimore C,38192,ELLERSLIE APTS,601 Wyanoke Ave,Baltimore,MD,9/9/2014,52
528166,Housing Authority Of Baltimore C,34750,ROSEMONT,740 Poplar Grove St,Baltimore,MD,9/10/2014,32
527510,Housing Authority Of Baltimore C,21664,GOVANS MANOR,5220 York Rd,Baltimore,MD,10/10/2014,68
527342,Housing Authority Of Baltimore C,16325,CHASE HOUSE,1027 Cathedral St,Baltimore,MD,10/16/2014,55
528254,Housing Authority Of Baltimore C,24885,SOMERSET COURT EXT,1500 E Lexington St,Baltimore,MD,10/17/2014,43
527911,Housing Authority Of Baltimore C,22112,BEL PARK TOWER,3800 W Belvedere Ave,Baltimore,MD,10/20/2014,28
527910,Housing Authority Of Baltimore C,31509,LAKEVIEW TOWER,717 Druid Park Lake Dr,Baltimore,MD,10/21/2014,49
527624,Housing Authority Of Baltimore C,12363,MCCULLOH HOMES EXT,501 Dolphin St,Baltimore,MD,10/22/2014,42
528155,Housing Authority Of Baltimore C,21190,J. VAN STORY BRANC,11 W 20th St,Baltimore,MD,10/23/2014,35
527351,Housing Authority Of Baltimore C,30691,BARCLAY PHASE 1,2200 Homewood Ave,Baltimore,MD,10/27/2014,80
527760,Housing Authority Of Baltimore C,12573,ROSEMONT/DUKELAND,1121 N Ellamont St,Baltimore,MD,10/28/2014,35
527225,Housing Authority Of Baltimore C,16657,WYMAN HOUSE,123 W 29th St,Baltimore,MD,10/30/2014,47
528422,Housing Authority Of Baltimore C,22047,MONUMENT EAST,633 N Aisquith St,Baltimore,MD,11/7/2014,50
527370,Housing Authority Of Baltimore C,27125,PERKINS HOMES,1411 Gough St,Baltimore,MD,12/5/2014,80
527551,Housing Authority Of Baltimore C,15748,HERITAGE CROSSING,620 N Fremont Ave,Baltimore,MD,12/9/2014,95
527952,Housing Authority Of Baltimore C,21439,ALBEMARLE SQUARE -,120 S Central Ave,Baltimore,MD,12/15/2014,94
528354,Housing Authority Of Baltimore C,31545,LATROBE HOMES,900 E Madison St,Baltimore,MD,12/17/2014,81
537850,Housing Authority Of Baltimore C,38900,STRICKER STREET,709 E Eager St,Baltimore,MD,1/26/2015,61
537833,Housing Authority Of Baltimore C,37590,MIDTOWN APARTMENTS,709 E Eager St,Baltimore,MD,1/27/2015,76
538207,Housing Authority of Bangs,18382,MOODY ADDITION,406 E Spencer St,Bangs,TX,1/29/2015,99
523105,Housing Authority of Barbourvill,31241,CHURCHILL CTS,105 Lake Ave,Barbourville,KY,7/21/2014,83
522093,Housing Authority of Bardstown,39512,"KENNETT,EDELEN,ELM",513 W Broadway St,Bardstown,KY,4/29/2014,93
527185,Housing Authority of Bartlett,15079,CRITTENDEN VILLAGE,200 Cryer Dr,Bartlett,TX,8/13/2014,87
506046,HOUSING AUTHORITY OF BARTOW,30217,CARVER VILLAGE,1060 S Woodlawn Ave,Bartow,FL,5/23/2013,74
535957,Housing Authority of Beattyville,10332,HA BEATTYVILLE,227 Boone Ave,Beattyville,KY,11/13/2014,98
537788,Housing Authority of Beaver Dam,20053,BLACKBURN HEIGHTS,3030 James Ct,Beaver Dam,KY,1/5/2015,88
536424,Housing Authority of Beckville,21039,Beckville,419 Monroe Rd,Beckville,TX,12/8/2014,93
505875,Housing Authority of Bells,25326,UNNAMED,410 S Jernigan St,Bells,TX,7/3/2013,93
510689,Housing Authority of Belton,11277,CHARRS ACRES,715 Saunders St,Belton,TX,9/10/2013,96
510743,Housing Authority of Belton,24470,UNNAMED,715 Saunders St,Belton,TX,10/21/2013,95
527303,HOUSING AUTHORITY OF BENNETTSVIL,21138,WESTWOOD PARK,253 Fletcher St,Bennettsville,SC,9/26/2014,92
523312,Housing Authority of Benton,11923,WALNUT CT,101 Walnut Ct,Benton,KY,5/14/2014,85
505905,Housing Authority of Berea,25610,CLAY FEE HOMES,110 Orchard St,Berea,KY,7/15/2013,83
506274,Housing Authority of Big Sandy,18395,Big Sandy Housing,401 E Beck St,Big Sandy,TX,6/19/2013,89
521612,Housing Authority of Billings,20458,BILLINGS,2415 1st Ave N,Billings,MT,5/5/2014,89
521953,Housing Authority of Blooming Gr,30195,BLOOMING GROVE,100 2ND Street,BLOOMING GROVE,TX,4/2/2014,76
527200,Housing Authority of Blossom,33977,UNNAMED,630 W Division St,Blossom,TX,9/26/2014,91
510513,Housing Authority of Bogata,20876,UNNAMED,100 Thedford St,Bogata,TX,10/22/2013,97
506074,Housing Authority of Bonham,13995,UNNAMED,1203  1203 CHINNER ST Street,BONHAM,TX,7/9/2013,72
505839,Housing Authority of Borger,21836,FRANCIS AND CARVER,903 Parkway St,Borger,TX,5/13/2013,97
506899,Housing Authority of Boston,25065,BOSTON HEIGHTS,210 Carlee St,Brilliant,AL,8/20/2013,76
537818,Housing Authority of Bowling Gre,14194,BRYANT WAY,949 Bryant Way,Bowling Green,KY,1/7/2015,94
536447,Housing Authority of Brady,12833,THE TREES,405 E Main St,Brady,TX,11/17/2014,93
522188,Housing Authority of Breckenridg,30914,ROSELAWN,911 N Payne St,Breckenridge,TX,6/30/2014,99
506355,HOUSING AUTHORITY OF BREVARD COU,35126,BC SOUTH,3000 Monroe St,Melbourne,FL,6/10/2013,99
505967,Housing Authority of Bridgeport,17893,BUTTERFIELD COURTS,1508 Cobb St,Bridgeport,TX,5/28/2013,100
511642,Housing Authority of Bryson,14824,TOWER,701 N College St,Bryson,TX,11/4/2013,70
523419,Housing Authority of Burkburnett,36660,BURKHAVEN,217 Byerly St,Burkburnett,TX,6/11/2014,92
506253,Housing Authority of Burkesville,29533,RIVER FRONT HOMES,401 Sunset Dr,Burkesville,KY,7/19/2013,92
507114,Housing Authority of Butte,33337,ROSALIE MANOR,1125 S Main St,Butte,MT,8/26/2013,91
507293,Housing Authority of Butte,34341,SCATTERED SITE,220 Curtis St,Butte,MT,8/27/2013,81
528467,Housing Authority of Butte,38455,SILVER BOW HOMES,220 Curtis St,Butte,MT,10/2/2014,80
538210,Housing Authority of Caddo Mills,24781,UNNAMED,2501 Circle Dr,Caddo Mills,TX,1/22/2015,97
523442,Housing Authority of Cadiz,19030,SITE A&B,50 Martindale St Apt 1,Cadiz,KY,7/14/2014,73
510556,Housing Authority of Calhoun Cou,25382,HARDIN PROJECT,2 Herron St,Hardin,IL,8/29/2013,84
528426,Housing Authority of Calvert Cou,21959,SCATTERED SITE,480 Main St,Prince Frederick,MD,9/12/2014,88
505468,Housing Authority of Cambridge,25980,CALVIN W MOWBRAY P,700 Weaver Ave,Cambridge,MD,6/24/2013,72
510312,Housing Authority of Cameron,25903,North Village,704 W 6th St,Cameron,TX,9/20/2013,94
538183,Housing Authority of Canyon,22532,UNNAMED,2617 8th Ave,Canyon,TX,1/29/2015,96
523920,Housing Authority of Carbon Coun,30230,CARBON COUNTY,251 S 1600 E,Price,UT,6/30/2014,89
523919,Housing Authority of Carrollton,34294,PORT WILLIAMS HOME,1201 9th St,Carrollton,KY,5/13/2014,93
521880,Housing Authority of Cass County,20473,SOUTHDALE MANOR,Scattered Sites,WEST FARGO,ND,3/18/2014,83
506107,Housing Authority of Catlettsbur,17107,GRANDVIEW MANOR,210 24th St,Catlettsburg,KY,6/12/2013,64
506140,Housing Authority of Celeste,28133,UNNAMED,103 N 6th St,Celeste,TX,6/28/2013,79
528373,Housing Authority of Center,19859,SOUTHWOOD,1600 Sweetgum Trl,Center,TX,10/16/2014,99
523412,Housing Authority of Central Cit,28066,CENTRAL CITY HA,509 S 9th St,Central City,KY,6/10/2014,93
505429,Housing Authority of Champaign C,31166,WASHINGTON SQUARE,108 W Washington St,Champaign,IL,5/1/2013,78
505430,Housing Authority of Champaign C,19665,Scattered Sites,205 W Park Ave,Champaign,IL,5/2/2013,69
524069,Housing Authority of Champaign C,29259,Columbia Place,501 E Columbia Ave Apt 1,Champaign,IL,6/16/2014,76
524087,Housing Authority of Champaign C,39990,Scattered Sites,205 W Park Ave,Champaign,IL,6/17/2014,53
524057,Housing Authority of Champaign C,32490,WASHINGTON SQUARE,108 W Washington St,Champaign,IL,6/18/2014,93
524043,Housing Authority of Champaign C,12365,SKELTON PLACE,302 S 2nd St,Champaign,IL,6/19/2014,91
507152,HOUSING AUTHORITY OF CHESTER,26415,ARTHUR UNDERWOOD M,201 Town and Country Ln,Chester,SC,8/19/2013,78
522565,Housing Authority of Childress,12938,UNNAMED,407 Avenue B NW,Childress,TX,5/9/2014,97
510856,Housing Authority of Christian C,21934,HERSHEY TOWERS,400 W Franklin St,Taylorville,IL,10/30/2013,79
535895,Housing Authority of Christian C,16115,HERSHEY TOWERS,400 W Franklin St,Taylorville,IL,10/1/2014,91
510762,Housing Authority of Cisco,27673,UNNAMED,714 E 10th St,Cisco,TX,3/12/2014,95
536413,Housing Authority of City  of Mo,23215,UNNAMED,1310 Avenue E,Moody,TX,11/7/2014,96
506126,Housing Authority of City of Cov,32255,Helen Frick/Harry,303 W 33rd Ave,Covington,LA,6/19/2013,90
506942,Housing Authority of City of Day,19002,MALEY APTS,118 Cedar St,Daytona Beach,FL,7/29/2013,82
511433,Housing Authority of City of Day,30919,LAKESIDE VILLAGES,155 Ontario Ct,Daytona Beach,FL,12/2/2013,92
511432,Housing Authority of City of Day,29962,CAROLINE VILLAGE,512 S Keech St,Daytona Beach,FL,12/3/2013,65
528437,Housing Authority of City of Day,23847,CAROLINE VILLAGE,512 S Keech St,Daytona Beach,FL,9/9/2014,78
527392,Housing Authority of City of Day,29677,VILLAGES AT HALIFA,112 Norma Dr,Daytona Beach,FL,9/11/2014,94
522166,Housing Authority of City of Fer,33800,FERNANDINA BCH APT,1300 Hickory St,Fernandina Beach,FL,3/31/2014,89
505881,Housing Authority of City of Leo,27860,UNNAMED,301 E Collin St,Leonard,TX,7/16/2013,90
528123,Housing Authority of City of Nav,14783,ALLEN WHITE VILLAG,1200  553 allen Street,NAVASOTA,TX,8/21/2014,71
528116,Housing Authority of City of Ogl,24653,UNNAMED,118 College Ave,Oglesby,TX,8/6/2014,88
506966,Housing Authority of City of Ope,16407,JIM BOWIE PLAZA,906 Laurent St,Opelousas,LA,8/27/2013,80
528228,Housing Authority of City of Ope,20156,SOLETE PLAZA,906 Laurent St,Opelousas,LA,7/28/2014,74
523209,Housing Authority of City of Sli,35052,WASHINGTON HEIGHTS,PO Box 1392,Slidell,LA,7/17/2014,70
527884,Housing Authority of Clackamas C,35017,CLACKAMAS COUNTY H,13900 Gain St,Oregon City,OR,10/2/2014,91
527741,Housing Authority of Clackamas C,22029,CLACKAMAS HEIGHTS,13900 Gain St,Oregon City,OR,10/6/2014,92
528156,Housing Authority of Clackamas C,26383,OREGON CITY VIEW M,13900 Gain St,Oregon City,OR,10/7/2014,81
528291,Housing Authority of Clackamas C,29415,HILLSIDE MANOR,2889 SE Hillside Ct,Milwaukie,OR,10/8/2014,82
528003,Housing Authority of Clackamas C,25059,HILLSIDE PARK,10203 SE D St,Milwaukie,OR,10/9/2014,97
506346,Housing Authority of Clarendon,36342,UNNAMED,103 E 4th Street,CLARENDON,TX,5/30/2013,90
535399,Housing Authority of Cleveland,10246,UNNAMED,801 S Franklin Ave,Cleveland,TX,10/23/2014,93
527966,Housing Authority of Clifton,22988,Clifton Housing Au,608 N Avenue I,Clifton,TX,8/5/2014,77
522258,Housing Authority of Coleman,37709,HIRISE - Santa Fe,605 W 2nd St,Coleman,TX,5/2/2014,91
506021,Housing Authority of Colorado Ci,20143,HENDERSON HEIGHTS,439 Oak St,Colorado City,TX,7/16/2013,74
535938,Housing Authority of Columbia,34418,Housing Authority,60  922 Carrie Bolin Drive,COLUMBIA,KY,12/3/2014,98
506160,Housing Authority of Comanche,10150,LINDSEY APTS,404 E Cedar Ave,Comanche,TX,7/10/2013,88
523616,Housing Authority of Comanche,15592,LINDSEY APTS,404 E Cedar Ave,Comanche,TX,6/9/2014,88
510874,Housing Authority of Commerce,26399,TARTER APTS,500 Tarter Est,Commerce,TX,1/14/2014,92
523769,Housing Authority of Como,13144,UNNAMED,101 Home St,Como,TX,7/8/2014,99
510670,HOUSING AUTHORITY OF CONWAY,35054,DARDEN TERRACE,1123 Duckett St,Conway,SC,10/31/2013,86
536414,Housing Authority of Coolidge,34048,Housing Authority,503 JESTER,COOLIDGE,TX,11/6/2014,73
506036,Housing Authority of Cooper,15705,VALLEY VIEW HOMES,650 NW 1st St,Cooper,TX,5/22/2013,84
510569,Housing Authority of Copperas Co,39422,Phil Ave. Complex,701 Casa Cir,Copperas Cove,TX,10/28/2013,77
523235,Housing Authority of Corbin,16483,VERMILLIAN VILLAGE,1336 Madison Ave,Corbin,KY,7/17/2014,83
522283,Housing Authority of Corrigan,26543,REILY & HYDE SITES,600 S Home St,Corrigan,TX,4/1/2014,99
536401,Housing Authority of Corsicana,19301,NORTHWEST APTS,1360 N 13th St,Corsicana,TX,12/1/2014,70
522607,HOUSING AUTHORITY OF COUNTY OF M,16520,Golden Gate Villag,429 Drake Ave,Marin City,CA,5/1/2014,71
507195,Housing Authority of Covington,26215,Academy Flats,1726 Woodburn Ave,Covington,KY,7/1/2013,100
506665,Housing Authority of Covington,16504,Emery,990 Emery Dr,Covington,KY,7/2/2013,90
507110,Housing Authority of Covington,20355,GOLDEN TOWER,50 E 11th St,Covington,KY,7/3/2013,94
522291,Housing Authority of Covington,25237,CITY HEIGHTS,2500 Todd Ct,Covington,KY,5/28/2014,64
522633,Housing Authority of Covington,30986,New Site Propertie,2300 Madison Ave,Covington,KY,5/29/2014,85
527304,Housing Authority of Covington,36293,Eastside Revitaliz,1551 Maryland Ave,Covington,KY,8/18/2014,82
528187,Housing Authority of Covington,39068,LATONIA TERRACE,2940 Madison Ave,Covington,KY,8/19/2014,80
522548,Housing Authority Of Crisfield,18098,SOMERS COVE APTS,115 S 7th St,Crisfield,MD,4/9/2014,67
523931,Housing Authority Of Crisfield,19712,SOMERS COVE APTS,115 S 7th St,Crisfield,MD,4/28/2014,63
523170,Housing Authority Of Crisfield,24472,SOMERS COVE APTS,115 S 7th St,Crisfield,MD,4/29/2014,58
523100,Housing Authority Of Crisfield,39888,SOMERS COVE APTS,115 S 7th St,Crisfield,MD,5/1/2014,76
506195,Housing Authority of Crockett,36312,UNNAMED,225 S 3rd St,Crockett,TX,6/11/2013,92
506263,Housing Authority of Crockett,21656,UNNAMED,186 E Fannin Ave,Crockett,TX,7/1/2013,80
527606,Housing Authority of Crosbyton,23381,UNNAMED,202 S Ayrshire St,Crosbyton,TX,9/10/2014,97
522574,Housing Authority of Cross Plain,28848,UNNAMED,233 S Main St,Cross Plains,TX,3/18/2014,52
